id,true_label,primary_pred,all_preds,is_comorbidity,rationale,raw_snippet,Accuracy
4504,2,1,1,False,The statement suggests a sense of hopelessness.,"```json {     'predicted_labels': [1],     'is_com",False
9553,2,2,2,False,Describes negative effects from stimulant medication.,"```json {     'predicted_labels': [2],     'is_com",True
5204,5,2,2,False,Exuberant， possibly disruptive， online behavior.,"```json {     'predicted_labels': [2],     'is_com",False
4080,2,0,0,False,Forgetting tasks suggests anxiety and worry.,"```json {     'predicted_labels': [0],     'is_com",False
8749,2,2,2,False,The statement suggests disinhibition and unusual thinking.,"```json {     'predicted_labels': [2],     'is_com",True
5159,5,2,2,False,Focus on technical specs suggests possible ADHD.,"```json {     'predicted_labels': [2],     'is_com",False
5205,5,0,0,False,Listing favorite games suggests a healthy coping mechanism.,"```json {     'predicted_labels': [0],     'is_com",False
532,4,0,0,False,Excitement for a comment suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
4829,0,1,1,False,Sleep disturbance is a common symptom of depression.,"```json {     'predicted_labels': [1],     'is_com",False
4038,1,1,1,False,Themes of self-comparison and struggle suggest depression.,"```json {     'predicted_labels': [1],     'is_com",True
4084,1,0,0;1,True,Symptoms suggest both anxiety and depression.,"```json {     'predicted_labels': [0, 1],     'is_",False
3204,5,0,0,False,Statement suggests potential anxiety about differing opinions.,"```json {     'predicted_labels': [0],     'is_com",False
7109,1,1,1,False,The post expresses a sense of hopelessness and need for improvement.,"```json {     'predicted_labels': [1],     'is_com",True
330,4,1,1,False,Expressions of sadness， hopelessness， and self-hatred are indicative.,"```json {     'predicted_labels': [1],     'is_com",False
6072,3,3,3,False,Intrusive thoughts and ERP suggest OCD.,"```json {     'predicted_labels': [3],     'is_com",True
3033,5,-1,[],False,No symptoms of mental health conditions are present.,"```json {     'predicted_labels': [],     'is_como",False
4957,0,0,0,False,Lying as a default response suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
1597,0,-1,[],False,The post shows no signs of mental health conditions.,"```json {     'predicted_labels': [],     'is_como",False
5112,0,0,0,False,The post suggests fear and potential trauma.,"```json {     'predicted_labels': [0],     'is_com",True
3597,5,2,2,False,Possible ADHD based on fixation on a gaming detail.,"```json {     'predicted_labels': [2],     'is_com",False
4963,0,0,0,False,Focus on improvement suggests anxiety about performance.,"```json {     'predicted_labels': [0],     'is_com",True
9401,5,0,0,False,Struggling indicates potential anxiety related to performance.,"```json {     'predicted_labels': [0],     'is_com",False
590,4,4,4,False,The post mentions BED， a type of eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
647,4,4,4,False,The post describes purging， a hallmark of eating disorders.,"```json {     'predicted_labels': [4],     'is_com",True
6784,2,0,0,False,CBT work suggests anxiety related struggles.,"```json {     'predicted_labels': [0],     'is_com",False
7954,2,2,2,False,Implied difficulty focusing and sleep disruption.,"```json {     'predicted_labels': [2],     'is_com",True
3771,5,1,1,False,Content suggests a focus on external validation and reward.,"```json {     'predicted_labels': [1],     'is_com",False
9038,5,5,5,False,Focus on video game deal suggests potential addiction.,"```json {     'predicted_labels': [5],     'is_com",True
5081,0,0,0,False,Focus on appearance suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
7881,2,1,1,False,Appetite suppression is a common symptom of depression.,"```json {     'predicted_labels': [1],     'is_com",False
6658,2,0,0,False,The post expresses a preference for academics.,"```json {     'predicted_labels': [0],     'is_com",False
4210,1,0,0,False,The response suggests potential social anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
8833,0,0,0,False,Panic attacks on flights suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
4860,0,0,0,False,Symptoms point to significant anxiety interfering with social interaction.,"```json {     'predicted_labels': [0],     'is_com",True
1795,0,0,0;1,True,Symptoms suggest both anxiety and depression.,"```json {     'predicted_labels': [0, 1],     'is_",True
2586,1,0,0,False,Preference for lighthearted shows suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
8354,2,0,0,False,Struggling with academic writing suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
2316,5,0,0,False,Social anxiety is suggested by avoidance of verbal interaction.,"```json {     'predicted_labels': [0],     'is_com",False
4185,1,0,0,False,The post reflects a focus on leaving a positive impact.,"```json {     'predicted_labels': [0],     'is_com",False
9778,2,2,2,False,Impulsive decisions suggest ADHD.,"```json {     'predicted_labels': [2],     'is_com",True
8916,1,1,1;2,True,Self-harm and feelings of numbness suggest depression and ADHD.,"{     'predicted_labels': [1, 2],     'is_comorbid",True
8665,2,0,0;1,True,Expresses hopelessness and anxiety about diagnosis.,"```json {     'predicted_labels': [0, 1],     'is_",False
8435,2,0,0,False,The post expresses a preference for smaller class sizes.,"```json {     'predicted_labels': [0],     'is_com",False
6779,2,2,2,False,The post describes racing thoughts and lack of motivation.,"```json {     'predicted_labels': [2],     'is_com",True
4767,2,2,2,True,Describes feeling calm and focused after medication.,"```json {     'predicted_labels': [2],     'is_com",True
5965,1,1,1,False,Expressions of sadness and feeling worse off than others,"```json {     'predicted_labels': [1],     'is_com",True
7143,1,1,1,False,Statement reflects a potential depressive outlook.,"```json {     'predicted_labels': [1],     'is_com",True
2913,5,0,0,False,Conceding suggests potential anxiety and avoidance.,"```json {     'predicted_labels': [0],     'is_com",False
9158,5,0,0,False,Anxiety expressed through fear of technical issues.,"```json {     'predicted_labels': [0],     'is_com",False
9892,5,2,2,False,Possible ADHD based on focus on gaming.,"```json {     'predicted_labels': [2],     'is_com",False
2075,0,1,1,False,Expression of sadness and concern for others,"```json {     'predicted_labels': [1],     'is_com",False
4302,2,2,2,False,Hyperfocus is a common ADHD symptom.,"```json {     'predicted_labels': [2],     'is_com",True
5257,5,0,0,False,The statement suggests anxiety about being judged.,"```json {     'predicted_labels': [0],     'is_com",False
2149,0,0,0,False,The post suggests anxiety-driven coping mechanisms.,"```json {     'predicted_labels': [0],     'is_com",True
144,4,0,0,False,Focus on negative experiences and potential harm.,"```json {     'predicted_labels': [0],     'is_com",False
6969,1,1,1,False,Expression of hopelessness and suicidal ideation indicate depression.,"```json {     'predicted_labels': [1],     'is_com",True
8158,2,0,0,False,Memory gaps suggest potential anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
9029,5,0,0,False,The post expresses anxiety about cleaning.,"```json {     'predicted_labels': [0],     'is_com",False
8973,1,0,0,False,The post suggests a recent stressful event.,"```json {     'predicted_labels': [0],     'is_com",False
9607,2,0,0,False,Focus on anxiety about performance and negative feedback.,"```json {     'predicted_labels': [0],     'is_com",False
7748,3,0,0,False,Anxiety manifests as intrusive， unwanted thoughts.,"```json {     'predicted_labels': [0],     'is_com",False
9827,5,2,2,False,Possible ADHD based on focus on gaming.,"```json {     'predicted_labels': [2],     'is_com",False
9213,5,1,1,False,Content suggests feelings of hopelessness and despair.,"```json {     'predicted_labels': [1],     'is_com",False
8314,2,0,0,False,Side gags suggest anxiety-related physical symptoms.,"```json {     'predicted_labels': [0],     'is_com",False
8595,2,2,2,False,Impulsive behavior and seeking novelty suggest ADHD.,"```json {     'predicted_labels': [2],     'is_com",True
6408,5,0,0,False,Expression of concern for someone's well-being.,"```json {     'predicted_labels': [0],     'is_com",False
3317,5,2,2,False,Impatience and difficulty understanding others are ADHD symptoms.,"```json {     'predicted_labels': [2],     'is_com",False
5674,1,0,0,False,Financial stress can contribute to anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
3061,5,5,5,False,Excessive gaming interferes with daily life and responsibilities.,"```json {     'predicted_labels': [5],     'is_com",True
1355,3,0,0,False,Feeling cheated suggests anxiety about fairness.,"```json {     'predicted_labels': [0],     'is_com",False
4514,2,0,0,False,The post expresses concern for a mental health condition.,"```json {     'predicted_labels': [0],     'is_com",False
5504,1,1,1,False,The post expresses feelings of sadness and hopelessness.,"```json {     'predicted_labels': [1],     'is_com",True
8201,2,0,0,False,Emphasis on routine and accountability suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
4511,2,2,2,True,Concern about medication side effects suggests ADHD.,"```json {     'predicted_labels': [2],     'is_com",True
1730,0,1,1,False,regex_extracted,"```json {     'predicted_labels': [1],     'is_com",False
1758,0,-1,[],False,The post describes a normal medical procedure.,"```json {     'predicted_labels': [],     'is_como",False
6649,1,0,0,False,Fear of not having answers suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
8961,1,0,0,False,Focus on managing anxiety and sadness suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
9859,5,-1,[],False,No symptoms of any listed conditions are present.,"```json {     'predicted_labels': [],     'is_como",False
4139,2,4,4,False,Focus on diet as a solution for mental clarity suggests an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",False
9587,2,0,0,False,The post suggests anxiety about organization and memory.,"```json {     'predicted_labels': [0],     'is_com",False
9225,5,0,0,False,The post suggests anxiety related to social comparison.,"```json {     'predicted_labels': [0],     'is_com",False
0,0,0,0,False,The user expresses anxiety and its impact.,"```json {     'predicted_labels': [0],     'is_com",True
1864,0,0,0,False,Xanax dependence suggests anxiety as a primary concern.,"```json {     'predicted_labels': [0],     'is_com",True
543,4,4,4,True,Body dysmorphia and restrictive eating are present.,"```json {     'predicted_labels': [4],     'is_com",True
349,4,0,0,False,Laughing can be a defense mechanism against anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
9568,0,0,0,False,The post expresses anxiety about therapy and medication.,"```json {     'predicted_labels': [0],     'is_com",True
9764,3,0,0,False,Intrusive thoughts suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
2523,2,0,0,False,Late for work suggests anxiety and potential time management issues.,"```json {     'predicted_labels': [0],     'is_com",False
3464,5,0,0,False,Expresses fear and anxiety about societal changes.,"```json {     'predicted_labels': [0],     'is_com",False
457,4,0,0,False,Expresses strong desire for routine and social support.,"```json {     'predicted_labels': [0],     'is_com",False
3023,5,-1,[],False,The post does not indicate any mental health condition.,"```json {     'predicted_labels': [],     'is_como",False
6025,3,3,3,False,The post focuses on checking and contamination compulsions.,"```json {     'predicted_labels': [3],     'is_com",True
7074,1,1,1,False,Breakup and declaration of grand aspirations suggest depression.,"```json {     'predicted_labels': [1],     'is_com",True
6723,0,1,1,False,Sadness and longing for past happiness are indicative of depression.,"```json {     'predicted_labels': [1],     'is_com",False
8603,2,0,0,False,Symptom suggests anxiety related to sleep.,"```json {     'predicted_labels': [0],     'is_com",False
2534,2,0,0,False,The post suggests anxiety about others' judgments.,"```json {     'predicted_labels': [0],     'is_com",False
131,4,4,4,False,Focus on weight and tracking suggests an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
3704,5,5,5,False,The post suggests a possible video game addiction.,"```json {     'predicted_labels': [5],     'is_com",True
1372,3,1,1,False,The post expresses deep reflection and a desire for success/love.,"```json {     'predicted_labels': [1],     'is_com",False
6199,3,3,3,False,Expressions of rigid thinking and distress over perceived flaws.,"```json {     'predicted_labels': [3],     'is_com",True
9081,5,0,0,False,Agreement with others suggests anxiety about social standing.,"```json {     'predicted_labels': [0],     'is_com",False
8144,2,2,2,False,Procrastination and pressure-driven work align with ADHD.,"```json {     'predicted_labels': [2],     'is_com",True
6968,1,1,1,False,Expression suggests low self-worth and sadness.,"```json {     'predicted_labels': [1],     'is_com",True
1413,3,0,0;3,True,Worrying and fixating on misconceptions suggest both.,"```json {     'predicted_labels': [0, 3],     'is_",False
4113,1,0,0,False,The post suggests potential anxiety about showering.,"```json {     'predicted_labels': [0],     'is_com",False
655,4,4,4,False,The post discusses an eating disorder and calorie concerns.,"```json {     'predicted_labels': [4],     'is_com",True
7111,1,1,1,False,Statement reflects pervasive negativity and loss of interest.,"```json {     'predicted_labels': [1],     'is_com",True
4098,2,0,0,False,The post expresses financial concerns about therapy.,"```json {     'predicted_labels': [0],     'is_com",False
592,4,0,0,False,The post expresses distress and anger about a perceived lack of empathy.,"```json {     'predicted_labels': [0],     'is_com",False
8707,2,1,1,False,Feeling down all day suggests depressive symptoms.,"```json {     'predicted_labels': [1],     'is_com",False
3123,5,2,2,False,Gaming preference may indicate ADHD.,"```json {     'predicted_labels': [2],     'is_com",False
3047,5,0,0,False,The statement suggests worry and uncertainty.,"```json {     'predicted_labels': [0],     'is_com",False
3887,5,2,2,False,Implies difficulty with focus and expectation.,"```json {     'predicted_labels': [2],     'is_com",False
5982,1,0,0,False,The post suggests anxiety about the ineffectiveness of drugs.,"```json {     'predicted_labels': [0],     'is_com",False
2184,1,0,0,False,Overcompensation suggests anxiety-driven behavior.,"```json {     'predicted_labels': [0],     'is_com",False
2145,0,0,0,False,Expression of gratitude suggests relief from anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
7046,1,0,0,False,The post reflects a focus on fluctuating emotions.,"```json {     'predicted_labels': [0],     'is_com",False
3105,5,0,0,False,Focus on MP death suggests anxiety about social connection.,"```json {     'predicted_labels': [0],     'is_com",False
6515,5,1,1,False,Focus on negativity and perceived societal issues,"```json {     'predicted_labels': [1],     'is_com",False
9095,5,0,0,False,Focus on reviving others suggests anxiety about failure.,"```json {     'predicted_labels': [0],     'is_com",False
2769,2,0,0,False,Expresses temporary avoidance of alcohol.,"```json {     'predicted_labels': [0],     'is_com",False
7507,3,3,3,False,The post describes obsessive thoughts and potential compulsions.,"```json {     'predicted_labels': [3],     'is_com",True
6395,4,4,4,False,Explicitly mentions history of eating disorders.,"```json {     'predicted_labels': [4],     'is_com",True
1732,0,0,0,False,Focus on anxiety about a new job.,"```json {     'predicted_labels': [0],     'is_com",True
265,4,4,4,False,Focus on salad as a 'safe' food suggests restrictive eating.,"```json {     'predicted_labels': [4],     'is_com",True
5143,0,0,0,False,Shaky hands suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
7094,1,1,1,False,Expression of sadness and self-harm suggest depression.,"```json {     'predicted_labels': [1],     'is_com",True
3937,2,2,2,False,The post mentions inattention and hyperactivity.,"```json {     'predicted_labels': [2],     'is_com",True
761,4,4,4,False,Body image concerns suggest an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
7219,1,0,0,False,Language suggests anxiety and self-doubt.,"```json {     'predicted_labels': [0],     'is_com",False
8438,2,0,0,False,The post suggests anxiety about misinterpretation.,"```json {     'predicted_labels': [0],     'is_com",False
3257,5,0,0,False,Excitement and focus on a collection suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
4338,2,0,0,False,Focus on momentum suggests anxiety about performance.,"```json {     'predicted_labels': [0],     'is_com",False
4362,2,1,1,False,Desperation for help suggests depressive symptoms.,"```json {     'predicted_labels': [1],     'is_com",False
316,4,4,4,True,Binge eating and financial consequences are described.,"```json {     'predicted_labels': [4],     'is_com",True
6523,5,0,0,False,Seeking validation through humor can indicate anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
1851,0,0,0,False,The post describes panic attacks and coping mechanisms.,"```json {     'predicted_labels': [0],     'is_com",True
2484,2,1,1,False,Expresses hopelessness and frustration with treatment.,"```json {     'predicted_labels': [1],     'is_com",False
9872,5,-1,[],False,No symptoms of mental health conditions are present.,"```json {     'predicted_labels': [],     'is_como",False
9573,1,0,0,False,Expression of anxiety about political division.,"```json {     'predicted_labels': [0],     'is_com",False
1078,4,1,1,False,The post suggests feelings of sadness and powerlessness.,"```json {     'predicted_labels': [1],     'is_com",False
7704,3,0,0,False,Seeking help from a psychiatrist suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
9608,2,1,1,False,Focus on self-esteem and motivation suggests depression.,"```json {     'predicted_labels': [1],     'is_com",False
1071,4,0,0,False,Focus on health and avoiding sugar spikes suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
103,0,0,0,False,Anxiety is preventing them from achieving a goal.,"```json {     'predicted_labels': [0],     'is_com",True
8304,2,0,0,False,Concern for safety suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
1418,3,0,0,False,The post focuses on fear and anxiety driving behavior.,"```json {     'predicted_labels': [0],     'is_com",False
1658,0,0,0,False,Defensive reaction suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
7261,1,1,1,False,Expression of hopelessness suggests depression.,"```json {     'predicted_labels': [1],     'is_com",True
1149,4,1,1,False,Body shaming and feelings of hurt suggest depression.,"```json {     'predicted_labels': [1],     'is_com",False
7149,1,1,1,False,Symptoms of sadness， low self-worth， and social isolation are present.,"```json {     'predicted_labels': [1],     'is_com",True
1568,0,0,0,False,Dismissive language suggests anxiety about social situations.,"```json {     'predicted_labels': [0],     'is_com",True
1087,4,0,0,False,The post expresses relief and a solution to a problem.,"```json {     'predicted_labels': [0],     'is_com",False
6084,3,3,3,False,Compulsions and ROCD indicate OCD.,"```json {     'predicted_labels': [3],     'is_com",True
8673,2,0,0,False,The post expresses anxiety about an unknown situation.,"```json {     'predicted_labels': [0],     'is_com",False
8785,2,2,2,False,The post mentions untreated ADHD.,"```json {     'predicted_labels': [2],     'is_com",True
7810,1,0,0,False,The post expresses anxiety about work and social interactions.,"```json {     'predicted_labels': [0],     'is_com",False
6083,3,0,0,False,Blocking and fear of rejection suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
8772,2,0,0;1,True,Forgetting meds suggests anxiety/depression.,"```json {     'predicted_labels': [0, 1],     'is_",False
8229,2,1,1,True,Persistent fatigue and low energy align with depression.,"```json {     'predicted_labels': [1],     'is_com",False
1692,0,0,0,False,The question mark suggests anxiety and uncertainty.,"```json {     'predicted_labels': [0],     'is_com",True
5518,1,0,0,False,The post suggests concern for another's well-being.,"```json {     'predicted_labels': [0],     'is_com",False
3387,5,0,0,False,The post lacks emotional distress or other symptoms.,"```json {     'predicted_labels': [0],     'is_com",False
3646,5,0,0,False,Focus on a perceived threat and social reaction suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
1683,0,0,0,False,Symptoms describe intense fear of public speaking.,"```json {     'predicted_labels': [0],     'is_com",True
8,0,1,1,False,Focus on small achievements suggests low self-worth.,"```json {     'predicted_labels': [1],     'is_com",False
6061,3,3,3,True,Compulsive saving and screenshotting suggest OCD.,"```json {     'predicted_labels': [3],     'is_com",True
6193,3,3,3,False,The post describes classic OCD themes.,"```json {     'predicted_labels': [3],     'is_com",True
4123,1,1,1,False,Expression of negativity and low self-worth.,"```json {     'predicted_labels': [1],     'is_com",True
8728,2,0,0,False,Experimentation with substances suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
7911,2,0,0,False,Focus on medication and anxiety management.,"```json {     'predicted_labels': [0],     'is_com",False
567,4,-1,[],False,No symptoms of mental health conditions are present.,"```json {     'predicted_labels': [],     'is_como",False
9160,5,1,1,False,Aggressive outburst suggests underlying emotional distress.,"```json {     'predicted_labels': [1],     'is_com",False
1803,0,0,0,False,The post describes feelings of apprehension and uncertainty.,"```json {     'predicted_labels': [0],     'is_com",True
8500,2,2,2,False,Difficulty finding enjoyment suggests ADHD.,"```json {     'predicted_labels': [2],     'is_com",True
4899,0,0,0,False,The post expresses anxiety about school but also confidence.,"```json {     'predicted_labels': [0],     'is_com",True
1599,0,0,0,False,Driving anxiety and panic attacks suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
7930,2,0,0,False,Anxiety about medication availability is evident.,"```json {     'predicted_labels': [0],     'is_com",False
9546,1,1,1,False,Expression of pervasive sadness and emptiness.,"```json {     'predicted_labels': [1],     'is_com",True
2823,5,0,0,False,Loss of interest suggests potential anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
5221,5,0,0,False,Excitement and anticipation suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
3529,5,2,2,False,Symptoms suggest inattention and hyperactivity.,"```json {     'predicted_labels': [2],     'is_com",False
8682,2,2,2,False,The post suggests potential inattention and hyperactivity.,"```json {     'predicted_labels': [2],     'is_com",True
1155,4,4,4,False,Body image concerns and self-inspection suggest an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
5667,1,0,0;1,True,Anxiety and depression are described together.,"```json {     'predicted_labels': [0, 1],     'is_",False
5924,1,0,0,False,Hope and needing the statement suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
8092,2,0,0;1,True,Anxiety and depression are intertwined due to the described struggles.,"{     'predicted_labels': [0, 1],     'is_comorbid",False
9843,5,0,0,False,The post expresses negativity towards a game.,"```json {     'predicted_labels': [0],     'is_com",False
4540,2,0,0,False,Premonitions and anxiety about death are present.,"```json {     'predicted_labels': [0],     'is_com",False
9133,5,0,0,False,Statement suggests anxiety about game availability.,"```json {     'predicted_labels': [0],     'is_com",False
6481,5,-1,[],False,No symptoms of mental health conditions are present.,"```json {     'predicted_labels': [],     'is_como",False
5825,1,1,1,False,Expressions of sadness and focus on past rejection.,"```json {     'predicted_labels': [1],     'is_com",True
1190,4,0,0,False,The text suggests lightheartedness and dismissal of concern.,"```json {     'predicted_labels': [0],     'is_com",False
7443,1,1,1,False,Describes periods of intense happiness contrasting with usual sadness.,"```json {     'predicted_labels': [1],     'is_com",True
8008,2,0,0,False,The post suggests anxiety about missing reminders.,"```json {     'predicted_labels': [0],     'is_com",False
960,4,4,4,False,Description indicates restrictive eating patterns.,"```json {     'predicted_labels': [4],     'is_com",True
6338,4,0,0,False,Focus on comparison and joy suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
36,2,2,2,False,The post suggests inattention and hyperactivity.,"```json {     'predicted_labels': [2],     'is_com",True
9050,5,0,0,False,The statement suggests anxiety about a claim.,"```json {     'predicted_labels': [0],     'is_com",False
8863,2,2,2,False,Discussion of medication for ADHD symptoms.,"```json {     'predicted_labels': [2],     'is_com",True
4438,2,0,0;1,True,Reading difficulty and mention of medication suggest anxiety and depression.,"```json {     'predicted_labels': [0, 1],     'is_",False
8327,2,0,0,False,Tea drinking suggests anxiety relief.,"```json {     'predicted_labels': [0],     'is_com",False
7743,3,0,0,False,Expresses anxiety about returning to work.,"```json {     'predicted_labels': [0],     'is_com",False
9586,4,4,4,False,Focus on calorie control suggests an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
7267,1,1,1,False,Self-hatred and negativity suggest depression.,"```json {     'predicted_labels': [1],     'is_com",True
6500,5,0,0,False,The statement suggests awe and potential anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
7061,1,0,0;1,True,Anxiety and depression are evident in the text.,"```json {     'predicted_labels': [0, 1],     'is_",False
577,4,4,4,True,ED brain comment suggests possible eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
9832,5,0,0,False,The post expresses anxiety about a game's impact.,"```json {     'predicted_labels': [0],     'is_com",False
4102,1,1,1,False,Lack of motivation and feelings of slump align with depression.,"```json {     'predicted_labels': [1],     'is_com",True
9527,1,0,0,False,Guilt and self-criticism suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
4151,1,0,0,False,Expressing feeling similar to another suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
3130,5,1,1,False,The statement suggests despair and self-harm ideation.,"```json {     'predicted_labels': [1],     'is_com",False
4889,0,1,1;0,True,Suicidal ideation and anxiety are present.,"```json {     'predicted_labels': [1, 0],     'is_",False
8341,2,2,2,False,Impatience and focus on brevity suggest ADHD.,"```json {     'predicted_labels': [2],     'is_com",True
7470,1,0,0,False,The post expresses anxiety about societal change.,"```json {     'predicted_labels': [0],     'is_com",False
1833,0,0,0,False,The post focuses on anxiety symptoms and suggests seeking help.,"```json {     'predicted_labels': [0],     'is_com",True
9147,5,0,0,False,Dismissive attitude may indicate anxiety about social acceptance.,"```json {     'predicted_labels': [0],     'is_com",False
4890,0,0,0,False,Anxiety is evident due to social media interaction.,"```json {     'predicted_labels': [0],     'is_com",True
2287,5,2,2,False,Focus on the right balls suggests distractibility.,"```json {     'predicted_labels': [2],     'is_com",False
1330,3,0,0,False,Response to medication suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
2771,2,0,0;2,True,Anxiety， restlessness， and inattention suggest both.,"```json {     'predicted_labels': [0, 2],     'is_",False
3686,5,0,0,False,The post expresses a preference for a remake.,"```json {     'predicted_labels': [0],     'is_com",False
6786,1,1,1,False,Expressions of sadness and self-blame suggest depression.,"```json {     'predicted_labels': [1],     'is_com",True
6995,1,0,0,False,Focus on happiness and 'kicking it into overdrive' suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
637,4,4,4,False,Purging behavior indicates an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
47,1,1,1,False,Expressions of low mood and hopelessness suggest depression.,"```json {     'predicted_labels': [1],     'is_com",True
2602,0,0,0;1,True,Anxiety and potential depression indicated by substance use and withdrawal symptoms.,"```json {     'predicted_labels': [0, 1],     'is_",True
1965,0,0,0,False,Concern about a physical mark suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
2168,1,0,0,False,Expressing need for comfort suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
5048,0,0,0,False,The post describes feelings of anxiety and worry.,"```json {     'predicted_labels': [0],     'is_com",True
3334,5,0,0,False,Extreme reaction to a spider suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
3019,5,0,0,False,Preference for a story may indicate anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
4740,2,1,1,False,Statement implies significant distress and hopelessness.,"```json {     'predicted_labels': [1],     'is_com",False
9175,5,0,0,False,Excitement and potential anxiety over a fictional game.,"```json {     'predicted_labels': [0],     'is_com",False
1360,3,3,3,False,Obsessions and compulsions are mentioned.,"```json {     'predicted_labels': [3],     'is_com",True
8784,2,0,0,False,Working with struggling students can be stressful.,"```json {     'predicted_labels': [0],     'is_com",False
9399,5,0,0,False,Expression of anxiety about the future of gaming.,"```json {     'predicted_labels': [0],     'is_com",False
3251,5,0,0,False,Comparison to a hero suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
7207,1,1,1,False,Feelings of worthlessness and seeking validation through sex.,"```json {     'predicted_labels': [1],     'is_com",True
2251,3,1,1,False,The post expresses a sense of triumph over a perceived struggle.,"```json {     'predicted_labels': [1],     'is_com",False
7260,1,0,0,False,Focus on vulnerability and honesty suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
1175,4,4,4,False,Focus on weight and potential restrictive behaviors.,"```json {     'predicted_labels': [4],     'is_com",True
5603,1,0,0,False,Focus on fairness and potential for disrespect suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
3279,5,0,0,False,Expressing a wish for a specific outcome suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
2973,5,1,1,False,Time spent online is tied to social connection.,"```json {     'predicted_labels': [1],     'is_com",False
3396,5,2,2,False,Focus on organization suggests potential ADHD.,"```json {     'predicted_labels': [2],     'is_com",False
9351,5,0,0,False,Anxiety about game release status.,"```json {     'predicted_labels': [0],     'is_com",False
965,4,1,1,False,Agreement with feedback suggests emotional distress.,"```json {     'predicted_labels': [1],     'is_com",False
8573,2,1,1;3,True,Self-sabotage and compulsions suggest both.,"```json {     'predicted_labels': [1, 3],     'is_",False
742,4,4,4,False,The post describes disordered eating patterns.,"```json {     'predicted_labels': [4],     'is_com",True
6051,3,0,0,False,Anxiety is explicitly stated in the post.,"```json {     'predicted_labels': [0],     'is_com",False
3314,5,2,2,False,Focus on specific years suggests potential ADHD.,"```json {     'predicted_labels': [2],     'is_com",False
5662,1,1,1,False,Statement reflects intense feelings of loss and despair.,"```json {     'predicted_labels': [1],     'is_com",True
7189,1,1,1,False,The post expresses a sense of low point and seeks understanding.,"```json {     'predicted_labels': [1],     'is_com",True
4671,2,0,0,False,The use of 'lol' suggests anxiety coping mechanism.,"```json {     'predicted_labels': [0],     'is_com",False
8617,2,2,2,False,Symptoms of inattention and hyperactivity are described.,"```json {     'predicted_labels': [2],     'is_com",True
1217,4,4,4,True,Emotional binging and weight gain suggest an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
